index,id,location,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,LEV1,LEV2,LEV3,LEV4,LEV5,BEG,END,Maximum Error Distance,Certainty,X,Y
665,210.0,鲁阳县,['鲁阳县'],,[['鲁阳']],[{'LEV2': 'hvd_115591'}],['郡'],[],historic,POINT (113.14788 33.65464),[],[],[],[],['鲁阳郡'],[],[],[],[497.0],[582.0],2.318645604188472,0.9995405682202573,113.14788,33.65464
666,210.0,河南省鲁山县,['河南省鲁山县'],,"[['河南', '鲁山']]",[{'county': 410423}],County,[],modern,POINT (112.66968658592764 33.77054235455924),['河南省'],['平顶山市'],['鲁山县'],[],[],[],[],[],[],[],91.6839266446544,0.9818331402107935,112.66968658592764,33.77054235455924
667,211.0,沅水,['沅水'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
668,211.0,临沅,['临沅'],,[['临沅']],[{'LEV1': 'hvd_41904'}],['县'],[],historic,POINT (111.6913 29.03481),['山西省'],['吕梁市'],['临县'],['临沅县'],['长沙郡'],['秦'],[],[],[-221],[13],6.899338386401545,0.9986329194473768,111.6913,29.03481
669,211.0,黔中郡,['黔中郡'],,[['黔中']],[{'LEV1': 'hvd_112715'}],['郡'],[],historic,POINT (111.6913 29.03481),['山东省'],['济南市'],['市中区'],['黔中郡'],['秦'],[],[],[],[-277],[-207],6.899338386401545,0.9986329194473768,111.6913,29.03481
670,211.0,武陵郡,['武陵郡'],,[['武陵']],[{'county': 430702}],County,[],modern,POINT (111.70515736590175 29.00573968553232),['湖南省'],['常德市'],['武陵区'],[],[],[],[],[],[],[],22.80465931910348,0.9954813339311211,111.70515736590175,29.00573968553232
671,211.0,……县,['……县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
672,211.0,湖南省常德市,['湖南省常德市'],,"[['湖南', '常德']]",[{'prefecture': 4307}],Prefecture,[],modern,POINT (111.66113177006119 29.274151961202755),['湖南省'],['常德市'],['NA'],[],[],[],[],[],[],[],227.71869396218514,0.9548783114337364,111.66113177006119,29.274151961202755
673,212.0,广陵,['广陵'],,[['广陵']],[{'county': 321002}],County,[],modern,POINT (119.47566693135468 32.38927811350858),['江苏省'],['扬州市'],['广陵区'],[],[],[],[],[],[],[],13.50037917947695,0.9973249455533766,119.47566693135468,32.38927811350858
674,212.0,江苏省扬州市,['江苏省扬州市'],,"[['江苏', '扬州']]",[{'prefecture': 3210}],Prefecture,[],modern,POINT (119.5689718571842 32.83019140651052),['江苏省'],['扬州市'],['NA'],[],[],[],[],[],[],[],136.45269763463168,0.9729623597449631,119.5689718571842,32.83019140651052
675,212.0,广陵县,['广陵县'],,[['广陵']],[{'county': 321002}],County,[],modern,POINT (119.47566693135468 32.38927811350858),['江苏省'],['扬州市'],['广陵区'],[],[],[],[],[],[],[],13.50037917947695,0.9973249455533766,119.47566693135468,32.38927811350858
676,213.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
677,213.0,吴县,['吴县'],,[['吴县']],[{'LEV2': 'hvd_40406'}],['县'],[],historic,POINT (120.61862 31.31271),['江苏省'],['苏州市'],['相城区'],[],['吴县'],['苏州'],['唐'],[],[624.0],[1911.0],4.904904890836138,0.9990281096949897,120.61862,31.31271
678,213.0,吴,['吴'],,[['吴']],[{'county': 320507}],County,[],modern,POINT (120.6608809404832 31.457160096915672),['江苏省'],['苏州市'],['相城区'],[],[],[],[],[],[],[],50.71031797170526,0.9899519221070385,120.6608809404832,31.457160096915672
679,213.0,越,['越'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
680,213.0,安徽省六安县,['安徽省六安县'],,"[['安徽', '六安']]",[{'prefecture': 3415}],Prefecture,[],modern,POINT (116.30273438907861 31.81330218662613),['安徽省'],['六安市'],['NA'],[],[],[],[],[],[],[],187.43994125182326,0.9628594099725164,116.30273438907861,31.81330218662613
681,213.0,楚,['楚'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
682,214.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
683,214.0,吴,['吴'],,[['吴']],[{'county': 320507}],County,[],modern,POINT (120.6608809404832 31.457160096915672),['江苏省'],['苏州市'],['相城区'],[],[],[],[],[],[],[],50.71031797170526,0.9899519221070385,120.6608809404832,31.457160096915672
684,214.0,吴国,['吴国'],,[['吴国']],[{'LEV1': 'hvd_112532'}],['国'],[],historic,POINT (120.61862 31.31271),['江苏省'],['苏州市'],['相城区'],['吴国'],['西汉'],[],[],[],[-195],[-155],4.904904890836138,0.9990281096949897,120.61862,31.31271
685,214.0,越,['越'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
686,214.0,浙江,['浙江'],,[['浙江']],[{'province': 33}],Province,[],modern,POINT (119.64008146723786 29.161456810553158),['浙江省'],['NA'],['NA'],[],[],[],[],[],[],[],454.06752572467127,0.9100280564264751,119.64008146723786,29.161456810553158
687,214.0,江苏省苏州市,['江苏省苏州市'],,"[['江苏', '苏州']]",[{'prefecture': 3205}],Prefecture,[],modern,POINT (120.70793150044615 31.401362843263264),['江苏省'],['苏州市'],['NA'],[],[],[],[],[],[],[],139.52345345223057,0.9723538998717138,120.70793150044615,31.401362843263264
688,214.0,楚,['楚'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
689,215.0,河南省,['河南省'],,[['河南']],[{'province': 41}],Province,[],modern,POINT (113.12092453524787 33.871153246001654),['河南省'],['NA'],['NA'],[],[],[],[],[],[],[],602.402864236179,0.8806359110947484,113.12092453524787,33.871153246001654
690,215.0,安徽省凤台县,['安徽省凤台县'],,"[['安徽', '凤台']]",[{'county': 340421}],County,[],modern,POINT (116.58463247421815 32.77307801044718),['安徽省'],['淮南市'],['凤台县'],[],[],[],[],[],[],[],55.82160224992787,0.9889391384248438,116.58463247421815,32.77307801044718
691,215.0,河南省新蔡县,['河南省新蔡县'],,"[['河南', '新蔡']]",[{'county': 411729}],County,[],modern,POINT (114.93192773327081 32.800446441694675),['河南省'],['驻马店市'],['新蔡县'],[],[],[],[],[],[],[],53.79125465482472,0.9893414449297402,114.93192773327081,32.800446441694675
692,215.0,蔡国,['蔡国'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
693,217.0,吴,['吴'],,[['吴']],[{'county': 320507}],County,[],modern,POINT (120.6608809404832 31.457160096915672),['江苏省'],['苏州市'],['相城区'],[],[],[],[],[],[],[],50.71031797170526,0.9899519221070385,120.6608809404832,31.457160096915672
694,217.0,安徽省凤阳县,['安徽省凤阳县'],,"[['安徽', '凤阳']]",[{'county': 341126}],County,[],modern,POINT (117.61672510764127 32.84248527073355),['安徽省'],['滁州市'],['凤阳县'],[],[],[],[],[],[],[],78.72892723219927,0.9844001295022479,117.61672510764127,32.84248527073355
695,217.0,越,['越'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
696,217.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
697,218.0,吴,['吴'],,[['吴']],[{'county': 320507}],County,[],modern,POINT (120.6608809404832 31.457160096915672),['江苏省'],['苏州市'],['相城区'],[],[],[],[],[],[],[],50.71031797170526,0.9899519221070385,120.6608809404832,31.457160096915672
698,218.0,越,['越'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
699,218.0,浙江,['浙江'],,[['浙江']],[{'province': 33}],Province,[],modern,POINT (119.64008146723786 29.161456810553158),['浙江省'],['NA'],['NA'],[],[],[],[],[],[],[],454.06752572467127,0.9100280564264751,119.64008146723786,29.161456810553158
700,218.0,江苏省镇江市东丹徒镇,['江苏省镇江市东丹徒镇'],,"[['江苏', '镇江', '丹徒']]",[{'county': 321112}],County,[],modern,POINT (119.41384689493543 32.04274323946893),['江苏省'],['镇江市'],['丹徒区'],[],[],[],[],[],[],[],46.859567957671125,0.9907149351906663,119.41384689493543,32.04274323946893
701,218.0,楚,['楚'],,[['楚']],[{'LEV2': 'hvd_115121'}],['国'],[],historic,POINT (112.19077 30.35045),[],[],[],[],['楚'],[],[],[],[-616.0],[-207.0],0.0011085836965403562,0.9999997803378922,112.19077,30.35045
702,218.0,丹徒,['丹徒'],,[['丹徒']],[{'county': 321112}],County,[],modern,POINT (119.41384689493543 32.04274323946893),['江苏省'],['镇江市'],['丹徒区'],[],[],[],[],[],[],[],46.859567957671125,0.9907149351906663,119.41384689493543,32.04274323946893
703,220.0,河南省襄城县,['河南省襄城县'],,"[['河南', '襄城']]",[{'county': 411025}],County,[],modern,POINT (113.56201351843009 33.8560914989737),['河南省'],['许昌市'],['襄城县'],[],[],[],[],[],[],[],44.641506794131274,0.9911544365038909,113.56201351843009,33.8560914989737
704,220.0,襄城,['襄城'],,[['襄城']],[{'county': 411025}],County,[],modern,POINT (113.56201351843009 33.8560914989737),['河南省'],['许昌市'],['襄城县'],[],[],[],[],[],[],[],44.641506794131274,0.9911544365038909,113.56201351843009,33.8560914989737
705,220.0,襄城县,['襄城县'],,[['襄城']],[{'county': 411025}],County,[],modern,POINT (113.56201351843009 33.8560914989737),['河南省'],['许昌市'],['襄城县'],[],[],[],[],[],[],[],44.641506794131274,0.9911544365038909,113.56201351843009,33.8560914989737
706,223.0,兰陵,['兰陵'],,[['兰陵']],[{'county': 371324}],County,[],modern,POINT (118.00276800536079 34.86279807529736),['山东省'],['临沂市'],['兰陵县'],[],[],[],[],[],[],[],58.59692928051611,0.9883892167659547,118.00276800536079,34.86279807529736
707,223.0,兰陵县,['兰陵县'],,[['兰陵']],[{'county': 371324}],County,[],modern,POINT (118.00276800536079 34.86279807529736),['山东省'],['临沂市'],['兰陵县'],[],[],[],[],[],[],[],58.59692928051611,0.9883892167659547,118.00276800536079,34.86279807529736
708,223.0,山东省苍山县,['山东省苍山县'],,"[['山东', '苍山']]",[{'county': 371324}],County,[],modern,POINT (118.00276800536079 34.86279807529736),['山东省'],['临沂市'],['兰陵县'],[],[],[],[],[],[],[],58.59692928051611,0.9883892167659547,118.00276800536079,34.86279807529736
709,224.0,夷阳,['夷阳'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
710,224.0,株阳,['株阳'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
711,224.0,安徽省,['安徽省'],,[['安徽']],[{'province': 34}],Province,[],modern,POINT (117.14832897866168 32.02237291277689),['安徽省'],['NA'],['NA'],[],[],[],[],[],[],[],609.2650206519585,0.8792761980237731,117.14832897866168,32.02237291277689
712,224.0,繁丘,['繁丘'],,[['丘']],[{'county': 130430}],County,[],modern,POINT (115.20802834515185 36.80272864977691),['河北省'],['邯郸市'],['邱县'],[],[],[],[],[],[],[],38.16372967262609,0.9924379861185166,115.20802834515185,36.80272864977691
713,224.0,正阳,['正阳'],,[['正阳']],[{'county': 411724}],County,[],modern,POINT (114.52081062093278 32.54634147644349),['河南省'],['驻马店市'],['正阳县'],[],[],[],[],[],[],[],63.17281047752226,0.9874825213923996,114.52081062093278,32.54634147644349
714,224.0,新都,['新都'],,[['新都']],[{'county': 510114}],County,[],modern,POINT (104.11603627192824 30.820760029766152),['四川省'],['成都市'],['新都区'],[],[],[],[],[],[],[],46.76030464556901,0.9907346038800339,104.11603627192824,30.820760029766152
715,224.0,阳陵,['阳陵'],,[['陵']],[{'county': 371403}],County,[],modern,POINT (116.69616538651331 37.416756878899875),['山东省'],['德州市'],['陵城区'],[],[],[],[],[],[],[],55.05665209310263,0.9890907107096854,116.69616538651331,37.416756878899875
716,224.0,中阳,['中阳'],,[['中阳']],[{'county': 141129}],County,[],modern,POINT (111.18888857220739 37.2676789946111),['山西省'],['吕梁市'],['中阳县'],[],[],[],[],[],[],[],61.6997168780782,0.9877744099039072,111.18888857220739,37.2676789946111
717,224.0,美陵,['美陵'],,[['陵']],[{'county': 371403}],County,[],modern,POINT (116.69616538651331 37.416756878899875),['山东省'],['德州市'],['陵城区'],[],[],[],[],[],[],[],55.05665209310263,0.9890907107096854,116.69616538651331,37.416756878899875
718,225.0,陇西郡,['陇西郡'],,[['陇西']],[{'county': 621122}],County,[],modern,POINT (104.62533511339038 35.1146927561706),['甘肃省'],['定西市'],['陇西县'],[],[],[],[],[],[],[],65.80638553231081,0.9869606874078002,104.62533511339038,35.1146927561706
719,225.0,甘肃省天水市,['甘肃省天水市'],,"[['甘肃', '天水']]",[{'prefecture': 6205}],Prefecture,[],modern,POINT (105.5352232950286 34.619472378442836),['甘肃省'],['天水市'],['NA'],[],[],[],[],[],[],[],201.4318231166158,0.960086965932134,105.5352232950286,34.619472378442836
720,225.0,秦县,['秦县'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
721,225.5,天水郡,['天水郡'],,[['天水']],[{'prefecture': 6205}],Prefecture,[],modern,POINT (105.5352232950286 34.619472378442836),['甘肃省'],['天水市'],['NA'],[],[],[],[],[],[],[],201.4318231166158,0.960086965932134,105.5352232950286,34.619472378442836
722,225.5,冀县,['冀县'],,[['冀县']],[{'LEV1': 'hvd_70038'}],['县'],[],historic,POINT (105.38878 34.73837),['河北省'],['衡水市'],['冀州区'],['冀县'],['陇西郡'],[],[],[],[-688],[13],3.0745257962620647,0.9993907931182369,105.38878,34.73837
723,225.5,甘肃省甘谷县,['甘肃省甘谷县'],,"[['甘肃', '甘谷']]",[{'county': 620523}],County,[],modern,POINT (105.29211680774137 34.798646697617116),['甘肃省'],['天水市'],['甘谷县'],[],[],[],[],[],[],[],61.324121826153046,0.9878488327923628,105.29211680774137,34.798646697617116
724,225.5,秦县,['秦县'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
725,226.0,陕西省渭南市,['陕西省渭南市'],,"[['陕西', '渭南']]",[{'prefecture': 6105}],Prefecture,[],modern,POINT (109.76692009133454 35.04178751571402),['陕西省'],['渭南市'],['NA'],[],[],[],[],[],[],[],197.4939403291829,0.9608672440799373,109.76692009133454,35.04178751571402
726,226.0,渭水,['渭水'],,[['渭水']],[{'LEV1': 'hvd_141911'}],['村镇'],[],historic,POINT (117.33788 29.41753),[],[],[],['渭水'],['浮梁县'],['饶州府'],['江西'],[],[1911],[1911],8.057985571291162,0.9984033374287681,117.33788,29.41753
727,226.0,迳下县,['迳下县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
728,227.0,陕西省西安市,['陕西省西安市'],,"[['陕西', '西安']]",[{'prefecture': 6101}],Prefecture,[],modern,POINT (109.10953185598169 34.226535569700474),['陕西省'],['西安市'],['NA'],[],[],[],[],[],[],[],202.79648899959574,0.9598165620057043,109.10953185598169,34.226535569700474
729,227.0,杜县,['杜县'],,[['杜县']],[{'LEV1': 'hvd_70630'}],['县'],[],historic,POINT (108.92208 34.1845),[],[],[],['杜县'],['秦国'],[],[],[],[-687],[-66],3.3187620247361025,0.9993423985361055,108.92208,34.1845
730,227.0,杜陵,['杜陵'],,[['杜陵']],[{'LEV1': 'hvd_42306'}],['县'],[],historic,POINT (111.6274 21.75043),['山东省'],['德州市'],['陵城区'],['杜陵县'],['杜陵郡'],['广州'],['三国吴'],[],[502],[597],4.359010257821238,0.9991362768691128,111.6274,21.75043
731,228.0,陕西省华县,['陕西省华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],[],[],[],[],[],[],[],51.392880013898036,0.9898166747482947,109.79253308275264,34.415757407111215
732,228.0,郑县,['郑县'],,[['郑县']],[{'LEV1': 'hvd_70321'}],['县'],[],historic,POINT (109.85004 34.53556),[],[],[],['郑县'],[],[],[],[],[583],[583],5.517793468952785,0.9989066678973646,109.85004,34.53556
733,228.0,秦县,['秦县'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
734,229.0,陕西省宝鸡县,['陕西省宝鸡县'],,"[['陕西', '宝鸡']]",[{'prefecture': 6103}],Prefecture,[],modern,POINT (107.36281985889369 34.35850821243779),['陕西省'],['宝鸡市'],['NA'],[],[],[],[],[],[],[],192.54875534926427,0.961847115748284,107.36281985889369,34.35850821243779
735,231.0,韩,['韩'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
736,231.0,陕西省,['陕西省'],,[['陕西']],[{'province': 61}],Province,[],modern,POINT (109.56317830006111 35.651506422327515),['陕西省'],['NA'],['NA'],[],[],[],[],[],[],[],908.4795525725424,0.8199878511212438,109.56317830006111,35.651506422327515
737,231.0,秦,['秦'],,[['秦']],[{'LEV3': 'hvd_113649'}],['政权'],[],historic,POINT (108.85463 34.41219),[],[],[],[],['秦'],[],[],[],[-221.0],[-207.0],1.109483319813683,0.9997801596348764,108.85463,34.41219
738,231.0,魏,['魏'],,[['魏']],[{'county': 130434}],County,[],modern,POINT (114.93101940641381 36.2500108803376),['河北省'],['邯郸市'],['魏县'],[],[],[],[],[],[],[],44.368725312304846,0.9912084872313717,114.93101940641381,36.2500108803376
739,233.0,频阳县,['频阳县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
740,233.0,频阳,['频阳'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
741,233.0,陕西省富平县,['陕西省富平县'],,"[['陕西', '富平']]",[{'county': 610528}],County,[],modern,POINT (109.21760760523661 34.91589150466688),['陕西省'],['渭南市'],['富平县'],[],[],[],[],[],[],[],52.34314143168331,0.9896283836642217,109.21760760523661,34.91589150466688
742,234.0,雍城,['雍城'],,[['城']],[{'county': 140302}],County,[],modern,POINT (113.54813158677086 37.86591791066611),['山西省'],['阳泉市'],['城区'],[],[],[],[],[],[],[],11.212881781079998,0.9977782054215529,113.54813158677086,37.86591791066611
743,234.0,秦都,['秦都'],,[['秦都']],[{'county': 610402}],County,[],modern,POINT (108.64408132715309 34.37888319376346),['陕西省'],['咸阳市'],['秦都区'],[],[],[],[],[],[],[],26.191076584331093,0.9948103268102811,108.64408132715309,34.37888319376346
744,234.0,泾阳,['泾阳'],,[['泾阳']],[{'county': 610423}],County,[],modern,POINT (108.76507167104455 34.5977177725984),['陕西省'],['咸阳市'],['泾阳县'],[],[],[],[],[],[],[],53.221666747827314,0.9894543068459205,108.76507167104455,34.5977177725984
745,234.0,陕西省凤翔县,['陕西省凤翔县'],,"[['陕西', '凤翔']]",[{'county': 610322}],County,[],modern,POINT (107.39075403488916 34.54566286940089),['陕西省'],['宝鸡市'],['凤翔县'],[],[],[],[],[],[],[],48.04201719141218,0.9904806368766284,107.39075403488916,34.54566286940089
746,234.0,雍县,['雍县'],,[],[],[],['No Match'],,,[],[],[],[],[],[],[],[],[],[],,,,
747,234.0,雍理,['雍理'],,[['理']],[{'county': 513222}],County,[],modern,POINT (103.07157350536355 31.56136478660008),['四川省'],['阿坝藏族羌族自治州'],['理县'],[],[],[],[],[],[],[],86.88008552485172,0.982785005071592,103.07157350536355,31.56136478660008
