,index,id,NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMPLR,CHECKER,END_DATE,BEG_CHG_TY,END_CHG_TY,Address,Direction,Match Elements,Match Result,Match Level,Match Error,Match Period,geometry,Province,Prefecture,County,Maximum Error Distance,Certainty,X,Y,error_distance,closeness,target_toponym
2098,2098,2098,Huashan Jun,华山郡,華山郡,109.762165,34.515202,今陕西华县,Jun,郡,3.0,617,,617,,110238,POINT,212437,FROM_FD,,,,,新建,更名,['今陕西华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],51.39288001389804,0.9898166747482948,109.79253308275264,34.415757407111215,11.378852722059266,0.8838419434052798,华山郡
2099,2099,2099,Hua Zhou,华州,華州,109.75989,34.51963,今陕西华县,Zhou,州,3.0,618,,684,,0,POINT,211442,FROM_FD,,,,,更名,更名,['今陕西华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],51.39288001389804,0.9898166747482948,109.79253308275264,34.415757407111215,11.906579664017858,0.8733076547353044,华州
2100,2100,2100,Tai Zhou,太州,太州,109.762165,34.515202,今陕西华县,Zhou,州,3.0,685,,704,,0,POINT,211443,FROM_FD,,,,,更名,更名,['今陕西华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],51.39288001389804,0.9898166747482948,109.79253308275264,34.415757407111215,11.378852722059266,0.8838419434052798,太州
2101,2101,2101,Hua Zhou,华州,華州,109.75989,34.51963,今陕西华县,Zhou,州,3.0,705,,741,,111043,POINT,212551,FROM_FD,,,,,更名,更名,['今陕西华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],51.39288001389804,0.9898166747482948,109.79253308275264,34.415757407111215,11.906579664017858,0.8733076547353044,华州
2102,2102,2102,Huanyin Jun,华阴郡,華陰郡,109.762165,34.515202,今陕西华县,Jun,郡,3.0,742,,757,,0,POINT,211444,FROM_FD,,,,,更名,更名,['今陕西华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],51.39288001389804,0.9898166747482948,109.79253308275264,34.415757407111215,11.378852722059266,0.8838419434052798,华阴郡
2103,2103,2103,Hua Zhou,华州,華州,109.75989,34.51963,今陕西华县,Zhou,州,3.0,758,,759,,0,POINT,211445,FROM_FD,,,,,更名,更名,['今陕西华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],51.39288001389804,0.9898166747482948,109.79253308275264,34.415757407111215,11.906579664017858,0.8733076547353044,华州
2104,2104,2104,Tai Zhou,太州,太州,109.762165,34.515202,今陕西华县,Zhou,州,3.0,760,,761,,0,POINT,211446,FROM_FD,,,,,更名,更名,['今陕西华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],51.39288001389804,0.9898166747482948,109.79253308275264,34.415757407111215,11.378852722059266,0.8838419434052798,太州
2105,2105,2105,Hua Zhou,华州,華州,109.75989,34.51963,今陕西华县,Zhou,州,3.0,762,,896,,0,POINT,211447,FROM_FD,,,,,更名,更名,['今陕西华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],51.39288001389804,0.9898166747482948,109.79253308275264,34.415757407111215,11.906579664017858,0.8733076547353044,华州
2106,2106,2106,Xingde Fu,兴德府,興德府,109.75989,34.51963,今陕西华县,Zhou,州,3.0,897,,899,,0,POINT,211448,FROM_FD,,,,,更名,更名,['今陕西华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],51.39288001389804,0.9898166747482948,109.79253308275264,34.415757407111215,11.906579664017858,0.8733076547353044,兴德府
2107,2107,2107,Hua Zhou,华州,華州,109.75989,34.51963,今陕西华县,Zhou,州,3.0,900,,1311,,0,POINT,211449,FROM_FD,,,,,更名,撤销,['今陕西华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],51.39288001389804,0.9898166747482948,109.79253308275264,34.415757407111215,11.906579664017858,0.8733076547353044,华州
2108,2108,2108,Hua Zhou,华州,華州,109.75989,34.51963,今陕西华县,Zhilizhou,直隶州,3.0,1725,,1734,,0,POINT,211450,FROM_FD,,,,,更名,撤销,['今陕西华县'],,"[['陕西', '华']]",[{'county': 610503}],County,[],modern,POINT (109.79253308275264 34.415757407111215),['陕西省'],['渭南市'],['华州区'],51.39288001389804,0.9898166747482948,109.79253308275264,34.415757407111215,11.906579664017858,0.8733076547353044,华州
2109,2109,2109,Qi Zhou,岐州,岐州,107.38592,34.52252,今陕西凤翔县,Zhou,州,3.0,486,,606,,0,POINT,211451,FROM_FD,,,,,新建,更名,['今陕西凤翔县'],,"[['陕西', '凤翔']]",[{'county': 610322}],County,[],modern,POINT (107.39075403488916 34.54566286940089),['陕西省'],['宝鸡市'],['凤翔县'],48.04201719141218,0.9904806368766284,107.39075403488916,34.54566286940089,2.6053593492188396,0.9927609463100824,岐州
2110,2110,2110,Fufeng Jun,扶风郡,扶風郡,107.83877,34.29156,今陕西凤翔县,Jun,郡,3.0,607,,617,,110235,POINT,212435,FROM_FD,,,,,更名,更名,['今陕西凤翔县'],,"[['陕西', '凤翔']]",[{'county': 610322}],County,[],modern,POINT (107.39075403488916 34.54566286940089),['陕西省'],['宝鸡市'],['凤翔县'],48.04201719141218,0.9904806368766284,107.39075403488916,34.54566286940089,49.90787973366745,0.0,扶风郡
2111,2111,2111,Qi Zhou,岐州,岐州,107.38592,34.52252,今陕西凤翔县,Zhou,州,3.0,618,,741,,111041,POINT,212549,FROM_FD,,,,,更名,更名,['今陕西凤翔县'],,"[['陕西', '凤翔']]",[{'county': 610322}],County,[],modern,POINT (107.39075403488916 34.54566286940089),['陕西省'],['宝鸡市'],['凤翔县'],48.04201719141218,0.9904806368766284,107.39075403488916,34.54566286940089,2.6053593492188396,0.9927609463100824,岐州
2112,2112,2112,Fufeng Jun,扶风郡,扶風郡,107.83877,34.29156,今陕西凤翔县,Jun,郡,3.0,742,,755,,111217,POINT,212576,FROM_FD,,,,,更名,更名,['今陕西凤翔县'],,"[['陕西', '凤翔']]",[{'county': 610322}],County,[],modern,POINT (107.39075403488916 34.54566286940089),['陕西省'],['宝鸡市'],['凤翔县'],48.04201719141218,0.9904806368766284,107.39075403488916,34.54566286940089,49.90787973366745,0.0,扶风郡
2113,2113,2113,Fengxiang Jun,凤翔郡,鳳翔郡,107.83877,34.29156,今陕西凤翔县,Jun,郡,3.0,756,,756,,0,POINT,211452,FROM_FD,,,,,更名,更名,['今陕西凤翔县'],,"[['陕西', '凤翔']]",[{'county': 610322}],County,[],modern,POINT (107.39075403488916 34.54566286940089),['陕西省'],['宝鸡市'],['凤翔县'],48.04201719141218,0.9904806368766284,107.39075403488916,34.54566286940089,49.90787973366745,0.0,凤翔郡
2114,2114,2114,Fengxiang Fu,凤翔府,鳳翔府,107.83877,34.29156,今陕西凤翔县,Fu,府,3.0,757,4.0,1911,6.0,0,POINT,211453,FROM_FD,王大学,孙涛,,,更名,数据下限,['今陕西凤翔县'],,"[['陕西', '凤翔']]",[{'county': 610322}],County,[],modern,POINT (107.39075403488916 34.54566286940089),['陕西省'],['宝鸡市'],['凤翔县'],48.04201719141218,0.9904806368766284,107.39075403488916,34.54566286940089,49.90787973366745,0.0,凤翔府
2115,2115,2115,Longdong Jun,陇东郡,隴東郡,106.85296,34.89141,今陕西陇县,Jun,郡,3.0,558,4.0,582,4.0,0,POINT,211454,FROM_FD,,,,,新建,撤销,['今陕西陇县'],,"[['陕西', '陇']]",[{'county': 610327}],County,[],modern,POINT (106.80653647615668 34.84487771767222),['陕西省'],['宝鸡市'],['陇县'],69.9159749525065,0.9861463861718022,106.80653647615668,34.84487771767222,6.68325458308292,0.9776232683916757,陇东郡
2116,2116,2116,Long Zhou,陇州,隴州,106.85296,34.89141,今陕西千阳县西北,Zhou,州,3.0,1115,,1271,,0,POINT,211455,FROM_FD,,,,,治所迁移,治所迁移,['今陕西千阳县西北'],西北,"[['陕西', '千阳']]",[{'county': 610328}],County,[],modern,POINT (107.11620621995621 34.86364080770253),['陕西省'],['宝鸡市'],['千阳县'],47.21908160799023,0.9906436987775166,107.1162062199562,34.86364080770253,24.26337743178648,0.4782562420424085,陇州
2117,2117,2117,Han Zhou,含州,含州,107.10401,34.48382,今陕西宝鸡市县功镇东南十里金陵河东岸,Zhou,州,3.0,618,,620,,70982,POINT,70982,FROM_FD,,,,,新建,撤销,['今陕西宝鸡市县功镇东南十里金陵河东岸'],,"[['陕西', '宝鸡']]",[{'prefecture': 6103}],Prefecture,[],modern,POINT (107.36281985889369 34.35850821243779),['陕西省'],['宝鸡市'],['NA'],192.54875534926427,0.961847115748284,107.36281985889369,34.35850821243779,27.55476957290568,0.9503150886949612,含州
2118,2118,2118,Hanchuan Jun,汉川郡,漢川郡,107.08756,33.02875,今陕西省汉中市治东,Jun,郡,3.0,607,4.0,617,4.0,110237,POINT,212436,FROM_FD,王大学,孙涛,,,新建,更名,['今陕西省汉中市治东'],东,"[['陕西', '汉中']]",[{'prefecture': 6107}],Prefecture,[],modern,POINT (107.61938335220684 32.995582358667626),['陕西省'],['汉中市'],['NA'],262.943312937908,0.947898672390348,107.61938335220684,32.995582358667626,49.829682801860464,0.9139747870423123,汉川郡
2119,2119,2119,Liang Zhou,梁州,梁州,107.04581,33.07615,今陕西省汉中市治东,Zhou,州,3.0,618,4.0,724,4.0,110851,POINT,212517,FROM_FD,王大学,孙涛,,,更名,更名,['今陕西省汉中市治东'],东,"[['陕西', '汉中']]",[{'prefecture': 6107}],Prefecture,[],modern,POINT (107.61938335220684 32.995582358667626),['陕西省'],['汉中市'],['NA'],262.943312937908,0.947898672390348,107.61938335220684,32.995582358667626,54.32044349549519,0.8983414246421024,梁州
2120,2120,2120,Bao Zhou,褒州,褒州,107.04581,33.07615,今陕西省汉中市治东,Zhou,州,3.0,725,4.0,731,4.0,110870,POINT,212518,FROM_FD,王大学,孙涛,,,更名,更名,['今陕西省汉中市治东'],东,"[['陕西', '汉中']]",[{'prefecture': 6107}],Prefecture,[],modern,POINT (107.61938335220684 32.995582358667626),['陕西省'],['汉中市'],['NA'],262.943312937908,0.947898672390348,107.61938335220684,32.995582358667626,54.32044349549519,0.8983414246421024,褒州
2121,2121,2121,Liang Zhou,梁州,梁州,107.04581,33.07615,今陕西省汉中市治东,Zhou,州,3.0,732,4.0,741,4.0,111042,POINT,212550,FROM_FD,王大学,孙涛,,,更名,更名,['今陕西省汉中市治东'],东,"[['陕西', '汉中']]",[{'prefecture': 6107}],Prefecture,[],modern,POINT (107.61938335220684 32.995582358667626),['陕西省'],['汉中市'],['NA'],262.943312937908,0.947898672390348,107.61938335220684,32.995582358667626,54.32044349549519,0.8983414246421024,梁州
2122,2122,2122,Hanzhong Jun,汉中郡,漢中郡,107.08756,33.02875,今陕西省汉中市治东,Jun,郡,3.0,742,4.0,757,4.0,0,POINT,211456,FROM_FD,王大学,孙涛,,,更名,更名,['今陕西省汉中市治东'],东,"[['陕西', '汉中']]",[{'prefecture': 6107}],Prefecture,[],modern,POINT (107.61938335220684 32.995582358667626),['陕西省'],['汉中市'],['NA'],262.943312937908,0.947898672390348,107.61938335220684,32.995582358667626,49.829682801860464,0.9139747870423123,汉中郡
2123,2123,2123,Liang Zhou,梁州,梁州,107.04581,33.07615,今陕西省汉中市治东,Zhou,州,3.0,758,4.0,783,4.0,0,POINT,211457,FROM_FD,王大学,孙涛,,,更名,更名,['今陕西省汉中市治东'],东,"[['陕西', '汉中']]",[{'prefecture': 6107}],Prefecture,[],modern,POINT (107.61938335220684 32.995582358667626),['陕西省'],['汉中市'],['NA'],262.943312937908,0.947898672390348,107.61938335220684,32.995582358667626,54.32044349549519,0.8983414246421024,梁州
2124,2124,2124,Xingyuanfu,兴元府,興元府,107.03519,33.07648,今陕西省汉中市治,Fu,府,3.0,784,4.0,1272,4.0,0,POINT,211458,FROM_FD,王大学,孙涛,,,更名,更名,['今陕西省汉中市治'],,"[['陕西', '汉中']]",[{'prefecture': 6107}],Prefecture,[],modern,POINT (107.02313109729458 33.01812403770947),['陕西省'],['汉中市'],['NA'],262.943312937908,0.947898672390348,107.02313109729458,33.01812403770947,6.569264841161728,0.9984606900699069,兴元府
2125,2125,2125,Xingyuanlu,兴元路,興元路,107.03519,33.07648,今陕西省汉中市治,Lu,路,3.0,1273,4.0,1369,4.0,0,POINT,211459,FROM_FD,王大学,孙涛,,,更名,更名,['今陕西省汉中市治'],,"[['陕西', '汉中']]",[{'prefecture': 6107}],Prefecture,[],modern,POINT (107.02313109729458 33.01812403770947),['陕西省'],['汉中市'],['NA'],262.943312937908,0.947898672390348,107.02313109729458,33.01812403770947,6.569264841161728,0.9984606900699069,兴元路
2126,2126,2126,Hanzhong Fu,汉中府,漢中府,107.03519,33.07648,今陕西省汉中市治,Fu,府,3.0,1370,4.0,1911,4.0,0,POINT,211460,FROM_FD,王大学,孙涛,,,更名,数据下限,['今陕西省汉中市治'],,"[['陕西', '汉中']]",[{'prefecture': 6107}],Prefecture,[],modern,POINT (107.02313109729458 33.01812403770947),['陕西省'],['汉中市'],['NA'],262.943312937908,0.947898672390348,107.02313109729458,33.01812403770947,6.569264841161728,0.9984606900699069,汉中府
2127,2127,2127,Ningqiang Wei,宁羌卫,甯羌衛,106.29188,33.04306,今陕西宁强县,Wei,卫,3.0,1397,4.0,1484,4.0,71099,POINT,71099,FROM_FD,王大学,孙涛,,,新建,撤销,['今陕西宁强县'],,"[['陕西', '宁强']]",[{'county': 610726}],County,[],modern,POINT (106.12045354831 32.91423389569582),['陕西省'],['汉中市'],['宁强县'],100.90757822677118,0.9800055048643466,106.12045354831,32.91423389569582,21.46865444589685,0.8924097551974024,宁羌卫
2128,2128,2128,Daan Jun,大安军,大安軍,106.05381,32.95177,今陕西宁强县阳平关镇擂鼓台,Jun,军,3.0,996,4.0,996,4.0,71094,POINT,71094,FROM_FD,王大学,孙涛,,,新建,撤销,['今陕西宁强县阳平关镇擂鼓台'],,"[['陕西', '宁强']]",[{'county': 610726}],County,[],modern,POINT (106.12045354831 32.91423389569582),['陕西省'],['汉中市'],['宁强县'],100.90757822677118,0.9800055048643466,106.12045354831,32.91423389569582,7.495117922810689,0.9864488057547849,大安军
2129,2129,2129,Daan Jun,大安军,大安軍,106.05381,32.95177,今陕西宁强县大安镇,Jun,军,3.0,1133,,1261,,71096,POINT,71096,FROM_FD,,,,,新建,更名,['今陕西宁强县大安镇'],,"[['陕西', '宁强']]",[{'county': 610726}],County,[],modern,POINT (106.12045354831 32.91423389569582),['陕西省'],['汉中市'],['宁强县'],100.90757822677118,0.9800055048643466,106.12045354831,32.91423389569582,7.495117922810689,0.9864488057547849,大安军
2130,2130,2130,Daan Zhou,大安州,大安州,106.05381,32.95177,今陕西宁强县阳平关镇擂鼓台,Zhou,州,3.0,1262,4.0,1282,4.0,71097,POINT,71097,FROM_FD,王大学,孙涛,,,更名,撤销,['今陕西宁强县阳平关镇擂鼓台'],,"[['陕西', '宁强']]",[{'county': 610726}],County,[],modern,POINT (106.12045354831 32.91423389569582),['陕西省'],['汉中市'],['宁强县'],100.90757822677118,0.9800055048643466,106.12045354831,32.91423389569582,7.495117922810689,0.9864488057547849,大安州
2131,2131,2131,Yang Zhou,洋州,洋州,107.54173,33.22109,今陕西西乡县四季河,Zhou,州,3.0,618,,741,,111048,POINT,212553,FROM_FD,,,,,新建,更名,['今陕西西乡县四季河'],,"[['陕西', '西乡']]",[{'county': 610724}],County,[],modern,POINT (107.71047330906089 32.87944849620253),['陕西省'],['汉中市'],['西乡县'],100.5831197337675,0.9800697952167076,107.71047330906087,32.87944849620253,41.0370433395104,0.642522647024741,洋州
2132,2132,2132,Yangchuan Jun,洋川郡,洋川郡,107.54173,33.22109,今陕西西乡县四季河,Zhou,州,3.0,742,,755,,111221,POINT,212577,FROM_FD,,,,,更名,治所迁移,['今陕西西乡县四季河'],,"[['陕西', '西乡']]",[{'county': 610724}],County,[],modern,POINT (107.71047330906089 32.87944849620253),['陕西省'],['汉中市'],['西乡县'],100.5831197337675,0.9800697952167076,107.71047330906087,32.87944849620253,41.0370433395104,0.642522647024741,洋川郡
2133,2133,2133,Yangchuan Jun,洋川郡,洋川郡,107.54173,33.22109,今陕西洋县,Zhou,州,3.0,756,,757,,111323,POINT,212588,FROM_FD,,,,,治所迁移,更名,['今陕西洋县'],,"[['陕西', '洋']]",[{'county': 610723}],County,[],modern,POINT (107.62861638728485 33.36992737051057),['陕西省'],['汉中市'],['洋县'],92.19980622555512,0.9817309204176704,107.62861638728484,33.36992737051057,18.3844670560452,0.9050634937464632,洋川郡
2134,2134,2134,Yang Zhou,洋州,洋州,107.54173,33.22109,今陕西洋县,Zhou,州,3.0,758,,933,,0,POINT,211461,FROM_FD,,,,,更名,更名,['今陕西洋县'],,"[['陕西', '洋']]",[{'county': 610723}],County,[],modern,POINT (107.62861638728485 33.36992737051057),['陕西省'],['汉中市'],['洋县'],92.19980622555512,0.9817309204176704,107.62861638728484,33.36992737051057,18.3844670560452,0.9050634937464632,洋州
2135,2135,2135,Yuan Zhou,源州,源州,107.54173,33.22109,今陕西洋县,Zhou,州,3.0,934,,964,,0,POINT,211462,FROM_FD,,,,,更名,更名,['今陕西洋县'],,"[['陕西', '洋']]",[{'county': 610723}],County,[],modern,POINT (107.62861638728485 33.36992737051057),['陕西省'],['汉中市'],['洋县'],92.19980622555512,0.9817309204176704,107.62861638728484,33.36992737051057,18.3844670560452,0.9050634937464632,源州
2136,2136,2136,Yang Zhou,洋州,洋州,107.54173,33.22109,今陕西洋县,Zhou,州,3.0,965,,1264,,0,POINT,211463,FROM_FD,,,,,更名,撤销,['今陕西洋县'],,"[['陕西', '洋']]",[{'county': 610723}],County,[],modern,POINT (107.62861638728485 33.36992737051057),['陕西省'],['汉中市'],['洋县'],92.19980622555512,0.9817309204176704,107.62861638728484,33.36992737051057,18.3844670560452,0.9050634937464632,洋州
2137,2137,2137,Hechi Jun,河池郡,河池郡,106.62294,33.94525,今陕西凤县东北凤州,Jun,郡,3.0,607,,617,,71062,POINT,71062,FROM_FD,王大学,孙涛,,,新建,更名,['今陕西凤县东北凤州'],,"[['陕西', '凤']]",[{'county': 610330}],County,[],modern,POINT (106.75761871634865 33.93598362782542),['陕西省'],['宝鸡市'],['凤县'],83.26530413841199,0.9835012617702236,106.75761871634865,33.93598362782542,12.493267457538014,0.9454735236879885,河池郡
2138,2138,2138,Feng Zhou,凤州,鳳州,106.62294,33.94525,今陕西凤县东北凤州,Zhou,州,3.0,618,,741,,71063,POINT,71063,FROM_FD,王大学,孙涛,,,更名,更名,['今陕西凤县东北凤州'],,"[['陕西', '凤']]",[{'county': 610330}],County,[],modern,POINT (106.75761871634865 33.93598362782542),['陕西省'],['宝鸡市'],['凤县'],83.26530413841199,0.9835012617702236,106.75761871634865,33.93598362782542,12.493267457538014,0.9454735236879885,凤州
2139,2139,2139,Hechi Jun,河池郡,河池郡,106.62294,33.94525,今陕西凤县东北凤州,Jun,郡,3.0,742,,757,,71064,POINT,71064,FROM_FD,王大学,孙涛,,,更名,更名,['今陕西凤县东北凤州'],,"[['陕西', '凤']]",[{'county': 610330}],County,[],modern,POINT (106.75761871634865 33.93598362782542),['陕西省'],['宝鸡市'],['凤县'],83.26530413841199,0.9835012617702236,106.75761871634865,33.93598362782542,12.493267457538014,0.9454735236879885,河池郡
