NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GECOMPLR,CHECKER,ENT_DATE,BEG_CHG_TY,END_CHG_TY
Bangshui Zhangguansi,邦水长官司,邦水長官司,107.45821,26.31482,今贵州省都匀市甘塘镇邦水,Zhangguansi,长官司,6,1383,,1911,,99074,POINT,99074,FROM_FD,,,,,新建,数据下限
Pinglang Zhangguansi,平浪司,平浪司,107.40025,26.06793,今贵州省都匀市平浪镇,Zhangguansi,长官司,6,1383,,1726,,0,POINT,200115,FROM_FD,,,,,新建,撤销
Pingzhouliudong Zhangguansi,平洲六洞司,平洲六洞司,107.30538,25.72564,今贵州省平塘县六洞,Zhangguansi,长官司,6,1383,,1715,,0,POINT,200116,FROM_FD,,,,,新建,撤销
Maha Zhangguansi,麻哈司,麻哈司,107.58804,26.49854,今贵州省麻江县杏山镇,Zhangguansi,长官司,6,1383,,1493,,0,POINT,200117,FROM_FD,,,,,新建,撤销
Leping Zhangguansi,乐平司,樂平司,107.34031,26.50797,今贵州省麻江县坝芒乡乐坪,Zhangguansi,长官司,6,1391,,1911,,0,POINT,200118,FROM_FD,,,,,新建,数据下限
Pingding Zhangguansi,平定司,平定司,107.7355,26.35862,今贵州省麻江县宣威镇平定司,Zhangguansi,长官司,6,1389,,1911,,0,POINT,200119,FROM_FD,,,,,新建,数据下限
Dushanzhou Zhangguansi,独山州司,獨山州司,107.54275,25.82907,今贵州省独山县城,Zhangguansi,长官司,6,1383,,1493,,0,POINT,200120,FROM_FD,,,,,新建,更名
Dushan Zhou,独山州,獨山州,107.54275,25.82907,今贵州省独山县城,Zhou,州,6,1494,,1911,,99081,POINT,99081,FROM_FD,,,,,更名,数据下限
Fengning Zhangguansi,丰宁长官司,豐寧長官司,107.48596,25.61766,今贵州省独山县上司镇高司,Zhangguansi,长官司,6,1399,,1643,,99082,POINT,99082,FROM_FD,,,,,新建,撤销
Fengningshang Zhangguansi,丰宁上长官司,豐寧上長官司,107.48596,25.61766,今贵州省独山州上司镇,Zhangguansi,长官司,6,1645,,1911,,99083,POINT,99083,FROM_FD,,,,,新建,数据下限
Fengningxia Zhangguansi,丰宁下长官司,豐寧下長官司,107.42786,25.47523,今贵州省独山州下司镇,Zhangguansi,长官司,6,1645,,1911,,99084,POINT,99084,FROM_FD,,,,,新建,数据下限
Hejiangzhouchenmenglantu Zhangguansi,合江洲陈蒙烂土司,合江洲陳蒙爛土司,107.77077,25.87826,今贵州省三都县合江镇（原名烂土司）,Zhangguansi,长官司,6,1383,4,1911,4,0,POINT,200121,FROM_FD,马琦,孙涛,,,新建,数据下限
Duyun Xian,都匀县,都勻縣,107.51876,26.26565,今贵州省都匀市区,Xian,县,6,1671,,1911,,99086,POINT,99086,FROM_FD,,,,,新建,数据下限
Qingping Zhangguansi,清平司,清平司,107.78898,26.65832,今贵州省凯里市清平镇,Zhangguansi,长官司,6,1389,,1493,,0,POINT,200122,FROM_FD,,,,,新建,更名
Qingping Xian,清平县,清平縣,107.78898,26.65832,今贵州省凯里市清平镇,Xian,县,6,1494,,1667,,99088,POINT,99088,FROM_FD,,,,,更名,撤销
Qingping Xian,清平县,清平縣,107.78898,26.65832,今贵州省凯里市清平镇,Xian,县,6,1671,,1911,,99089,POINT,99089,FROM_FD,,,,,新建,数据下限
Bazhai Ting,八寨厅,八寨廳,107.79226,26.20006,今贵州省丹寨县城龙泉镇,Ting,厅,6,1728,,1911,,99090,POINT,99090,FROM_FD,,,,,新建,数据下限
Danjiang Ting,丹江厅,丹江廳,108.06821,26.38865,今贵州省雷山县城丹江镇,Ting,厅,6,1730,,1911,,0,POINT,200123,FROM_FD,,,,,新建,数据下限
Dujiang Ting,都江厅,都江廳,108.08876,25.93843,今贵州省三都县都江镇,Ting,厅,6,1732,,1911,,0,POINT,200124,FROM_FD,,,,,新建,数据下限
Libo Xian,荔波县,荔波縣,107.8784,25.41436,今贵州省荔波县玉屏镇,Xian,县,6,1732,4,1911,4,0,POINT,200125,FROM_FD,,,,,新建,数据下限
Tanle Xian,谈乐县,談樂縣,106.75111,25.42933,今贵州省罗甸县境,Xian,县,6,348,,547,,99094,POINT,99094,FROM_FD,,,,,新建,撤销
Jinle Xian,晋乐县,晉樂縣,106.70911,26.58078,今贵州省贵阳市,Xian,县,6,348,,547,,99095,POINT,99095,FROM_FD,,,,,新建,撤销
Binhua Xian,宾化县,賓化縣,107.51251,26.70121,今贵州省福泉,Xian,县,6,581,,906,,99096,POINT,99096,FROM_FD,,,,,新建,撤销
Gong Zhou,功州,功州,106.45728,27.15971,今贵州省修文、息烽之间,Zhou,州,6,641,,906,,99097,POINT,99097,FROM_FD,,,,,新建,撤销
Ju Zhou,矩州,矩州,106.70911,26.58078,今贵州省贵阳市,Zhou,州,6,621,,1278,,99098,POINT,99098,FROM_FD,,,,,新建,撤销
Shiniu Xian,石牛县,石牛縣,106.66021,26.15031,今贵州省惠水县,Xian,县,6,629,,906,,99099,POINT,99099,FROM_FD,,,,,新建,撤销
Lean Xian,乐安县,樂安縣,106.75147,25.4285,今贵州省罗甸县,Xian,县,6,629,,906,,99100,POINT,99100,FROM_FD,,,,,新建,撤销
Xinan Xian,新安县,新安縣,107.05092,26.45667,今贵州省龙里县东,Xian,县,6,629,,906,,99101,POINT,99101,FROM_FD,,,,,新建,撤销
Duole Xian,多乐县,多樂縣,107.29417,26.39576,今贵州省贵定县东南,Xian,县,6,629,,906,,99102,POINT,99102,FROM_FD,,,,,新建,撤销
Qinglan Xian,清兰县,清蘭縣,107.29417,26.39576,今贵州省贵定县东南,Xian,县,6,629,,648,,99103,POINT,99103,FROM_FD,,,,,新建,撤销
Bajiang Xian,巴江县,巴江縣,106.96738,27.05886,今贵州省开阳县,Xian,县,6,672,,906,,99107,POINT,99107,FROM_FD,,,,,新建,撤销
Dizhaidengchu Zhangguansi,底寨等处长官司,底寨等處長官司,106.68996,27.09101,今贵州省息烽县底寨,Zhangguansi,长官司,6,1287,,1371,,99108,POINT,99108,FROM_FD,,,,,新建,更名
Yongzhenguaixigemandengchu Zhangguansi,雍真乖西葛蛮等处长官司,雍真乖西葛蠻等處長官司,106.90251,27.07505,今贵州省开阳县西北双流镇刘育,Zhangguansi,长官司,6,1287,,1371,,99109,POINT,99109,FROM_FD,,,,,新建,更名
Gemanyongzhendengchu Zhangguansi,葛蛮雍真等处长官司,葛蠻雍真等處長官司,106.84377,27.05842,今贵州省开阳县西部,Zhangguansi,长官司,6,1287,,1367,,99110,POINT,99110,FROM_FD,,,,,新建,撤销
Zengzhudengchu Zhangguansi,曾竹等处长官司,曾竹等處長官司,106.68991,26.5986,今贵州省贵阳市西北,Zhangguansi,长官司,6,1287,,1367,,99111,POINT,99111,FROM_FD,,,,,新建,撤销
Gulongdengchu Zhangguansi,骨龙等处长官司,骨龍等處長官司,106.9958,26.72223,今贵州省龙里县北谷龙,Zhangguansi,长官司,6,1287,,1367,,99113,POINT,99113,FROM_FD,,,,,新建,撤销
Chashanbainadengchu Zhangguansi,茶山百纳等处长官司,茶山百納等處長官司,106.75044,26.34593,今贵州省贵阳市花溪区黔陶乡赵司,Zhangguansi,长官司,6,1287,,1371,,99114,POINT,99114,FROM_FD,,,,,新建,撤销
Nabazijiangdengchu Zhangguansi,纳坝紫江等处长官司,納壩紫江等處長官司,106.84933,27.13025,今贵州省开阳县境,Zhangguansi,长官司,6,1287,,1367,,99115,POINT,99115,FROM_FD,,,,,新建,撤销
Wudangdengchu Zhangguansi,武当等处长官司,武當等處長官司,106.76382,26.63254,今贵州省贵阳市东北的乌当区,Zhangguansi,长官司,6,1287,,1367,,99117,POINT,99117,FROM_FD,,,,,新建,撤销
Yanglongkengsuzhengdengchu Zhangguansi,养龙坑宿徵等处长官司,養龍坑宿徵等處長官司,106.76967,27.24181,今贵州省息烽县养龙司,Zhangguansi,长官司,6,1287,,1371,,99118,POINT,99118,FROM_FD,,,,,新建,更名
Gulonglongliqingjiangmulouyongyandengchu,骨龙龙里清江木楼雍眼等处长官司,骨龍龍裏清江木樓雍眼等處長官司,107.16964,26.79936,今贵州省龙里县北及开阳县东南境,Zhangguansi,长官司,6,1287,,1367,,99119,POINT,99119,FROM_FD,,,,,新建,撤销
Gaoqiaoqingtangshuiyadengchu Zhangguansi,高桥青塘水鸭等处长官司,高橋青塘水鴨等處長官司,106.27986,26.86127,今贵州省清镇鸭池河畔,Zhangguansi,长官司,6,1287,,1367,,99120,POINT,99120,FROM_FD,,,,,新建,撤销
luobangzhazuodengchu Zhangguansi,落邦札佐等处长官司,落邦劄佐等處長官司,106.72748,26.86145,今贵州省修文县扎佐镇,Zhangguansi,长官司,6,1287,,1371,,99121,POINT,99121,FROM_FD,,,,,新建,更名
Liuguangdengchu Zhangguansi,六广等处长官司,六廣等處長官司,106.44122,27.00153,今贵州省修文县六广镇,Zhangguansi,长官司,6,1287,,1367,,99122,POINT,99122,FROM_FD,,,,,新建,撤销
Guizhoudengchu Zhangguansi,贵州等处长官司,貴州等處長官司,106.70911,26.58078,今贵州省贵阳市,Zhangguansi,长官司,6,1287,,1371,,99123,POINT,99123,FROM_FD,,,,,新建,更名
Shuidongshibeidong Zhangguansi,水东市北洞长官司,水東市北洞長官司,106.71037,26.59097,今贵州省贵阳市北,Zhangguansi,长官司,6,1287,,1371,,99124,POINT,99124,FROM_FD,,,,,新建,更名
Zhongcaobainadengchu Zhangguansi,中嶆百纳等处长官司,中嶆百納等處長官司,106.67883,26.52837,今贵州省贵阳市南明区中曹,Zhangguansi,长官司,6,1279,,1371,,99125,POINT,99125,FROM_FD,,,,,新建,更名
Xiaoluo Zhou,小罗州,小羅州,106.79819,26.55967,今贵州省贵阳市东南的罗吏目,Zhou,州,6,1292,,1367,,99126,POINT,99126,FROM_FD,,,,,新建,撤销
Xiaoluo Xian,小罗县,小羅縣,106.79989,26.55585,今贵州省贵阳市东南的罗吏目附近,Xian,县,6,1292,,1367,,99127,POINT,99127,FROM_FD,,,,,新建,撤销
Wengpeng Xian,瓮蓬县,甕蓬縣,106.70911,26.58078,今贵州省贵阳市,Xian,县,6,1292,,1367,,99128,POINT,99128,FROM_FD,,,,,新建,撤销
Longlidengzhai Zhangguansi,龙里等寨长官司,龍裏等寨長官司,106.8587,26.5161,今贵州省龙里县城西北谷脚镇附近,Zhangguansi,长官司,6,1287,,1371,,99129,POINT,99129,FROM_FD,,,,,新建,更名
Pingfadengchu Zhangguansi,平伐等处长官司,平伐等處長官司,107.08181,26.22658,今贵州省贵定县平伐镇,Zhangguansi,长官司,6,1297,,1381,,99130,POINT,99130,FROM_FD,,,,,新建,更名
Guxiazhai Zhangguansi,谷霞寨长官司,穀霞寨長官司,106.87001,26.5199,今贵州省龙里县谷脚老寨一带,Zhangguansi,长官司,6,1279,,1367,,99131,POINT,99131,FROM_FD,,,,,新建,撤销
Dangqiaoshanqizhuguliedengchu Zhangguans,当桥山齐朱谷列等处长官司,當橋山齊朱谷列等處長官司,106.89281,26.26453,今贵州省龙里南部,Zhangguansi,长官司,6,1279,,1367,,99132,POINT,99132,FROM_FD,,,,,新建,撤销
Ganchangzhai Zhangguansi,甘长寨长官司,甘長寨長官司,107.04129,26.28344,今贵州省龙里南部羊场镇,Zhangguansi,长官司,6,1279,,1367,,99133,POINT,99133,FROM_FD,,,,,新建,撤销
Nongsonggupingdengchu Zhangguansi,哝耸古平等处长官司,噥聳古平等處長官司,107.04385,26.46805,今贵州省龙里县县城龙山镇东的芝麻铺,Zhangguansi,长官司,6,1279,,1367,,99134,POINT,99134,FROM_FD,,,,,新建,撤销
Wengchengdusangdengchu Zhangguansi,瓮城都桑等处长官司,甕城都桑等處長官司,107.16312,26.49703,今贵州省贵定县西南盘江镇,Zhangguansi,长官司,6,1279,,1367,,99135,POINT,99135,FROM_FD,,,,,新建,撤销
Shuidong Zhangguansi,水东长官司,水東長官司,106.70911,26.58078,今贵州省贵阳市,Zhangguansi,长官司,6,1372,,1629,,99137,POINT,99137,FROM_FD,,,,,新建,撤销
Qingshan Zhangguansi,青山长官司,青山長官司,106.50922,27.1299,今贵州省息烽县西北九庄镇,Zhangguansi,长官司,6,1372,,1629,,99138,POINT,99138,FROM_FD,,,,,新建,撤销
Zhazuo Zhangguansi,札佐长官司,劄佐長官司,106.72748,26.86145,今贵州省修文县扎佐镇,Zhangguansi,长官司,6,1372,,1629,,99139,POINT,99139,FROM_FD,,,,,新建,撤销
Xiuwen Xian,修文县,修文縣,106.59193,26.843,今贵州省修文县城关镇,Xian,县,6,1687,,1911,,99140,POINT,99140,FROM_FD,,,,,新建,数据下限
Yanglong Zhangguansi,养龙司,養龍司,106.76967,27.24181,今贵州省息烽县养龙司,Zhangguansi,长官司,6,1372,,1911,,0,POINT,200126,FROM_FD,,,,,新建,数据下限
Dizhai Zhangguansi,底寨司,底寨司,106.68996,27.09101,今贵州省息烽县西山乡驻地（原名底寨）,Zhangguansi,长官司,6,1372,,1686,,0,POINT,200127,FROM_FD,,,,,新建,撤销
Zhongcao Zhangguansi,中曹司,中曹司,106.67883,26.52837,今贵州省贵阳市南明区中曹,Zhangguansi,长官司,6,1372,,1911,,0,POINT,200128,FROM_FD,,,,,新建,数据下限
Longli Zhangguansi,龙里长官司,龍裏長官司,106.8587,26.5161,今贵州省龙里县城西北谷脚镇附近,Zhangguansi,长官司,6,1372,,1629,,99144,POINT,99144,FROM_FD,,,,,新建,撤销
Baina Zhangguansi,白纳司,白納司,106.75044,26.34593,今贵州省贵阳市花溪区黔陶乡赵司,Zhangguansi,长官司,6,1406,,1911,,0,POINT,200129,FROM_FD,,,,,新建,数据下限
Guaixi Zhangguansi,乖西司,乖西司,106.90251,27.07505,今贵州省开阳县西北双流镇刘育,Zhangguansi,长官司,6,1372,,1735,,0,POINT,200130,FROM_FD,,,,,新建,撤销
Guizhu Zhangguansi,贵竹长官司,貴竹長官司,106.70911,26.58078,今贵州省贵阳市区,Zhangguansi,长官司,6,1372,,1585,,99147,POINT,99147,FROM_FD,,,,,新建,更名
Xingui Xian,新贵县,新貴縣,106.70911,26.58078,今贵州省贵阳市区,Xian,县,6,1586,,1694,,99148,POINT,99148,FROM_FD,,,,,更名,撤销
Guiding Xian,贵定县,貴定縣,107.18693,26.38333,今贵州省贵阳市贵定县旧治镇,Xian,县,6,1608,,1686,,99149,POINT,99149,FROM_FD,,,,,新建,治所迁移
Guiding Xian,贵定县,貴定縣,107.23962,26.58565,今贵州省贵定县城,Xian,县,6,1687,,1911,,99150,POINT,99150,FROM_FD,,,,,治所迁移,数据下限
Kai Zhou,开州,開州,106.96738,27.05886,今贵州省开阳县城,Zhou,州,6,1631,,1911,,99151,POINT,99151,FROM_FD,,,,,新建,数据下限
Longli Xian,龙里县,龍裏縣,106.98106,26.45834,今贵州省龙里县龙山镇,Xian,县,6,1672,,1911,,99152,POINT,99152,FROM_FD,,,,,新建,数据下限
Xintian Zhangguansi,新添长官司,新添長官司,107.24064,26.6383,今贵州省贵定县德新镇沙坝村北新添司,Zhangguansi,长官司,6,1371,,1911,,99153,POINT,99153,FROM_FD,,,,,新建,数据下限
luoxie Ting,罗斜厅,羅斜廳,106.75147,25.4285,今贵州省罗甸县龙坪镇,Ting,厅,6,1881,,1911,,99154,POINT,99154,FROM_FD,,,,,新建,数据下限
Qingzhen Xian,清镇县,清鎮縣,106.46762,26.55605,今贵州省清镇市区,Xian,县,6,1687,,1911,,99155,POINT,99155,FROM_FD,,,,,新建,数据下限
Chengfanwushengjun Anfusi,程番武胜军安抚司,程番武勝軍安撫司,106.65624,26.13876,今贵州省惠水县城和平镇,Anfusi,安抚司,6,1279,,1371,,99156,POINT,99156,FROM_FD,,,,,新建,更名
Chengfan Zhangguansi,程番司,程番司,106.65624,26.13876,今贵州省惠水县城和平镇,Zhangguansi,长官司,6,1372,4,1911,6,0,POINT,200131,FROM_FD,马琦,孙涛,,,更名,数据下限
Xiaochengfan  Anfusi,小程番安抚司,小程番安撫司,106.67457,26.1994,今贵州省惠水县城高镇镇附近,Anfusi,安抚司,6,1279,,1372,,99159,POINT,99159,FROM_FD,,,,,新建,更名
Xiaochengfan Zhangguansi,小程番司,小程番司,106.67542,26.18026,今贵州省惠水县高镇镇南,Zhangguansi,长官司,6,1373,,1735,,0,POINT,200132,FROM_FD,,,,,更名,撤销
Shangmaqiao Zhangguansi,上马桥司,上馬橋司,106.68565,26.21165,今贵州省惠水县高镇镇北,Zhangguansi,长官司,6,1382,,1735,,0,POINT,200133,FROM_FD,,,,,新建,撤销
Lufanjinghaijun  Anfusi,卢番静海军安抚司,盧番靜海軍安撫司,106.69162,26.18715,今贵州省惠水县高镇镇东南,Anfusi,安抚司,6,1279,,1372,,99162,POINT,99162,FROM_FD,,,,,新建,更名
Lufan Zhangguansi,卢番司,盧番司,106.69162,26.18715,今贵州省惠水县高镇镇东南,Zhangguansi,长官司,6,1373,,1911,,0,POINT,200134,FROM_FD,,,,,更名,数据下限
Fangfanhezhongfu  Anfusi,方番河中府安抚司,方番河中府安撫司,106.63535,26.10139,今贵州省惠水县和平镇南大坡附近,Anfusi,安抚司,6,1279,,1371,,99164,POINT,99164,FROM_FD,,,,,新建,更名
Fangfan Zhangguansi,方番司,方番司,106.63535,26.10139,今贵州省惠水县和平镇南大坡附近,Zhangguansi,长官司,6,1372,,1735,,0,POINT,200135,FROM_FD,,,,,更名,撤销
Hongfanyongshengjun Anfusi,洪番永盛军安抚司,洪番永盛軍安撫司,106.63535,26.10139,今贵州省惠水县和平镇南大兴附近,Anfusi,安抚司,6,1279,,1372,,99166,POINT,99166,FROM_FD,,,,,新建,更名
Hongfan Zhangguansi,洪番司,洪番司,106.63535,26.10139,今贵州省惠水县和平镇南大兴附近,Zhangguansi,长官司,6,1373,,1728,,0,POINT,200136,FROM_FD,,,,,更名,撤销
Xiaolongfanjingmanjun Anfusi,小龙番静蛮军安抚司,小龍番靜蠻軍安撫司,106.63706,26.0651,今贵州省惠水县三都镇东北小龙,Anfusi,安抚司,6,1279,,1372,,99168,POINT,99168,FROM_FD,,,,,新建,更名
Xiaolongfan Zhangguansi,小龙番司,小龍番司,106.69162,26.18715,今贵州省惠水县高镇镇东南,Zhangguansi,长官司,6,1373,,1911,,0,POINT,200137,FROM_FD,,,,,更名,数据下限
Dalongfanyingtianfu Anfusi,大龙番应天府安抚司,大龍番應天府安撫司,106.67542,25.97518,今贵州省惠水县雅水镇西的大龙,Anfusi,安抚司,6,1279,,1371,,99170,POINT,99170,FROM_FD,,,,,新建,更名
Dalongfan Zhangguansi,大龙番司,大龍番司,106.67542,25.97518,今贵州省惠水县雅水镇西大龙,Zhangguansi,长官司,6,1372,,1911,,0,POINT,200138,FROM_FD,,,,,更名,数据下限
Wolongfannanningzhou Anfusi,卧龙番南宁州安抚司,臥龍番南寧州安撫司,106.68139,26.10828,今贵州省惠水县和平镇东南龙井附近,Anfusi,安抚司,6,1279,,1371,,99172,POINT,99172,FROM_FD,,,,,新建,更名
Wolongfan Zhangguansi,卧龙番司,臥龍番司,106.63535,26.10139,今贵州省惠水县和平镇南龙井附近,Zhangguansi,长官司,6,1372,,1736,,0,POINT,200139,FROM_FD,,,,,更名,撤销
Jinshifantaipingjun Anfusi,金石番太平军安抚司,金石番太平軍安撫司,106.61195,26.04968,今贵州省惠水县三都镇,Anfusi,安抚司,6,1279,,1371,,99174,POINT,99174,FROM_FD,,,,,新建,更名
Jinshifan Zhangguansi,金石番司,金石番司,106.63535,26.10139,今贵州省惠水县和平镇南龙井附近,Zhangguansi,长官司,6,1372,,1735,,0,POINT,200140,FROM_FD,,,,,更名,撤销
Luofandalongemanjun Anfusi,罗番大龙遏蛮军安抚司,羅番大龍遏蠻軍安撫司,106.58846,26.01564,今贵州省惠水县好花红乡龙洞附近,Anfusi,安抚司,6,1279,,1371,,99176,POINT,99176,FROM_FD,,,,,新建,更名
Luofan Zhangguansi,罗番司,羅番司,106.67542,25.97518,今贵州省惠水县雅水镇西大龙,Zhangguansi,长官司,6,1372,,1911,,0,POINT,200141,FROM_FD,,,,,更名,数据下限
Weifanmanyi Zhangguansi,韦番蛮夷司,韋番蠻夷司,106.63535,26.10139,今贵州省惠水县和平镇南惠民附近,Zhangguansi,长官司,6,1279,,1381,,0,POINT,200142,FROM_FD,,,,,新建,更名
Weifan Zhangguansi,韦番司,韋番司,106.63535,26.10139,今贵州省惠水县和平镇南惠民附近,Zhangguansi,长官司,6,1382,,1911,,0,POINT,200143,FROM_FD,,,,,更名,数据下限
Lushandengchu Zhangguansi,卢山等处长官司,盧山等處長官司,106.49659,25.93491,今贵州省惠水县芦山镇,Zhangguansi,长官司,6,1279,,1372,,99180,POINT,99180,FROM_FD,,,,,新建,更名
Lushan Zhangguansi,卢山长官司,盧山長官司,106.49659,25.93491,今贵州省惠水县芦山镇,Zhangguansi,长官司,6,1373,,1700,,99181,POINT,99181,FROM_FD,,,,,更名,撤销
Dingfan Zhou,定番州,定番州,106.65624,26.13876,今贵州省惠水县城和平镇,Zhou,州,6,1586,,1911,,99182,POINT,99182,FROM_FD,,,,,新建,数据下限
Dangwudengchu Zhangguansi,党兀等处长官司,党兀等處長官司,106.83314,26.02253,今贵州省惠水县东的党古,Zhangguansi,长官司,6,1279,,1367,,99183,POINT,99183,FROM_FD,,,,,新建,撤销
Sang Zhou,桑州,桑州,106.74533,25.97903,今贵州省惠水县雅水一带,Zhou,州,6,1292,,1367,,99184,POINT,99184,FROM_FD,,,,,新建,撤销
Xiantangdaijiadengchu Zhangguansi,羡唐带夹等处长官司,羨唐帶夾等處長官司,106.7977,25.80824,今贵州省惠水县南部的羡塘,Zhangguansi,长官司,6,1279,,1367,,99185,POINT,99185,FROM_FD,,,,,新建,撤销
Didangdijiedengchu Zhangguansi,低当低界等处长官司,低當低界等處長官司,106.7977,25.80824,今贵州省惠水县南部的羡塘,Zhangguansi,长官司,6,1279,,1367,,99186,POINT,99186,FROM_FD,,,,,新建,撤销
Zhanglong Zhou,章龙州,章龍州,106.51559,25.8299,今贵州省惠水县南部,Zhou,州,6,1292,,1367,,99187,POINT,99187,FROM_FD,,,,,新建,撤销
Zhanglong Xian,章龙县,章龍縣,106.51559,25.8299,今贵州省惠水县南部,Xian,县,6,1292,,1367,,99188,POINT,99188,FROM_FD,,,,,新建,撤销
Shangqiao Xian,上桥县,上橋縣,106.48708,25.81989,今贵州省惠水县南部,Xian,县,6,1292,,1367,,99189,POINT,99189,FROM_FD,,,,,新建,撤销
Mudang Zhangguansi,木当长官司,木當長官司,106.60296,25.72061,今贵州省惠水县南一百四十里处,Zhangguansi,长官司,6,1279,,1367,,99190,POINT,99190,FROM_FD,,,,,新建,撤销
Tixia Zhangguansi,梯下长官司,梯下長官司,106.43684,26.16301,今贵州省长顺县北部,Zhangguansi,长官司,6,1279,,1367,,99191,POINT,99191,FROM_FD,,,,,新建,撤销
luojialuotundengchu Zhangguansi,洛甲洛屯等处长官司,洛甲洛屯等處長官司,106.30676,26.0712,今贵州省长顺县西北,Zhangguansi,长官司,6,1279,,1367,,99192,POINT,99192,FROM_FD,,,,,新建,撤销
Yongduzhushaguwadengchu Zhangguansi,勇都朱砂古(土瓦)等处长官司,勇都朱砂古(土瓦)等處長官司,106.35798,25.88446,今贵州省长顺县南部,Zhangguansi,长官司,6,1279,,1367,,99193,POINT,99193,FROM_FD,,,,,新建,撤销
