id,NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMPLR,CHECKER,END_DATE,BEG_CHG_TY,END_CHG_TY
3543,Binzhou Lu,宾州路,賓州路,108.828528,23.243481,今广西宾阳县东北新宾镇,Lu,路,3,1279,4,1284,4,35417,POINT,35417,FROM_AC,张修桂,满志敏,,,更名,更名
3544,Bin Zhou,宾州,賓州,108.828528,23.243481,今广西宾阳县东北新宾镇,Zhou,州,3,1285,4,1368,4,35418,POINT,35418,FROM_AC,张修桂,满志敏,,,更名,撤销
3545,Hengzhou Lu,横州路,横州路,109.267211,22.692607,今广西横县,Lu,路,3,1279,4,1284,4,35419,POINT,35419,FROM_AC,张修桂,满志敏,,,更名,更名
3546,Heng Zhou,横州,横州,109.267211,22.692607,今广西横县,Zhou,州,3,1285,4,1368,4,35420,POINT,35420,FROM_AC,张修桂,满志敏,,,更名,撤销
3547,Rongzhou Lu,融州路,融州路,109.248716,25.065151,今广西融水县,Lu,路,3,1279,4,1284,4,35421,POINT,35421,FROM_AC,张修桂,满志敏,,,更名,更名
3548,Rong Zhou,融州,融州,109.248716,25.065151,今广西融水县,Zhou,州,3,1285,4,1368,4,35422,POINT,35422,FROM_AC,张修桂,满志敏,,,更名,撤销
3549,Teng Zhou,藤州,藤州,110.904485,23.372782,今广西藤县治,Zhou,州,3,1276,4,1368,4,0,POINT,212164,FROM_AC,张修桂,满志敏,,,更名,撤销
3550,He Zhou,贺州,賀州,111.534772,24.416946,今广西贺县治,Zhou,州,3,1276,4,1368,4,0,POINT,212165,FROM_AC,张修桂,满志敏,,,更名,撤销
3551,Gui Zhou,贵州,貴州,109.608619,23.098751,今广西贵港市,Zhou,州,3,1277,4,1368,4,0,POINT,212166,FROM_AC,张修桂,满志敏,,,更名,撤销
3552,Siming Lu,思明路,思明路,107.133077,22.11993,今广西宁明县东明江镇,Lu,路,3,1287,4,1368,4,35424,POINT,35424,FROM_AC,张修桂,满志敏,,,更名,更名
3553,Taiping Lu,太平路,太平路,107.355183,22.419845,今广西崇左县,Lu,路,3,1292,4,1353,4,35425,POINT,35425,FROM_AC,张修桂,满志敏,,,新建,治所迁移
3554,Taiping Lu,太平路,太平路,107.39144,22.470888,今广西崇左县东北驮庐镇,Lu,路,3,1354,4,1368,4,35426,POINT,35426,FROM_FD,张修桂,满志敏,,,治所迁移,更名和治所迁移
3555,Tianzhou Lu,田州路,田州路,106.949409,23.653372,今广西田阳县东南旧州,Lu,路,3,1292,4,1368,4,35427,POINT,35427,FROM_FD,张修桂,满志敏,,,新建,更名
3556,Lai'an Lu,来安路,來安路,106.908789,23.733551,今广西田阳县治,Lu,路,3,1276,4,1368,4,35428,POINT,35428,FROM_AC,张修桂,满志敏,,,新建,更名
3557,Zhen'an Lu,镇安路,鎮安路,105.840184,23.412372,今广西那坡县治,Lu,路,3,1292,4,1368,4,35429,POINT,35429,FROM_AC,张修桂,满志敏,,,更名,更名和治所迁移
3558,Longzhou Wanhufu,龙州万户府,龍州萬戶府,106.850472,22.351313,今广西龙州县治,Wanhufu,万户府,3,1301,4,1368,4,0,POINT,212167,FROM_AC,张修桂,满志敏,,,新建,更名
3559,Quanzhou Lu,全州路,全州路,111.065217,25.931539,今广西全州县治,Lu,路,3,1277,4,1367,4,35431,POINT,35431,FROM_AC,张修桂,满志敏,,,更名,更名
3560,Quanzhou Fu,全州府,全州府,111.065217,25.931539,今广西全州县治,Fu,府,3,1368,4,1375,4,35437,POINT,35437,FROM_AC,张修桂,满志敏,,,更名,撤销
3561,Jingjiang Fu,静江府,静江府,110.286458,25.279771,今广西桂林市,Fu,府,3,1368,4,1371,4,0,POINT,212168,FROM_AC,张修桂,满志敏,,,更名,更名
3562,Guilin Fu,桂林府,桂林府,110.286458,25.279771,今广西桂林市,Fu,府,3,1372,4,1911,6,0,POINT,212169,FROM_AC,张修桂,满志敏,,,更名,数据下限
3563,Wuzhou Fu,梧州府,梧州府,111.308783,23.486563,今广西梧州市,Fu,府,3,1368,4,1911,6,0,POINT,212170,FROM_AC,张修桂,满志敏,,,更名,数据下限
3564,Yulin Zhou,郁林州,郁林州,110.146067,22.631742,今广西玉林市,Zhilizhou,直隶州,3,1725,4,1911,6,0,POINT,212171,FROM_AC,张修桂,满志敏,,,新建,数据下限
3565,Xunzhou Fu,浔州府,潯州府,110.071848,23.394236,今广西桂平县治,Fu,府,3,1368,4,1911,6,0,POINT,212172,FROM_AC,张修桂,满志敏,,,更名,数据下限
3566,Bin Zhou,宾州,賓州,108.828528,23.243481,今广西宾阳县东北新宾镇,Zhilizhou,直隶州,3,1725,4,1733,4,0,POINT,212173,FROM_AC,张修桂,满志敏,,,新建,撤销
3567,Liuzhou Fu,柳州府,柳州府,109.40457,24.309677,今广西柳州市,Fu,府,3,1368,4,1911,6,0,POINT,212174,FROM_AC,张修桂,满志敏,,,更名和治所迁移,数据下限
3568,Qingyuan Fu,庆远府,慶遠府,108.656043,24.490425,今广西宜山县治,Fu,府,3,1368,4,1368,4,35464,POINT,35464,FROM_AC,张修桂,满志敏,,,更名,更名
3569,Qingyuannandan Anfusi,庆远南丹安抚司,慶遠南丹安撫司,108.656043,24.490425,今广西宜山县治,Anfusi,安抚司,3,1369,4,1369,4,35465,POINT,35465,FROM_AC,张修桂,满志敏,,,更名,更名
3570,Qingyuan Fu,庆远府,慶遠府,108.656043,24.490425,今广西宜山县治,Fu,府,3,1370,4,1911,6,0,POINT,212175,FROM_AC,张修桂,满志敏,,,更名,数据下限
3571,Sicheng Zhou,泗城州,泗城州,106.575836,24.348245,今广西凌云县治,Zhou,州,3,1374,4,1657,4,0,POINT,212176,FROM_AC,张修桂,满志敏,,,新建,撤销
3572,Sicheng Fu,泗城府,泗城府,106.575836,24.348245,今广西凌云县治,Fu,府,3,1727,4,1911,6,0,POINT,212177,FROM_AC,张修桂,满志敏,,,新建,数据下限
3573,Li Zhou,利州,利州,106.328569,24.311667,今广西田林县东北利州,Zhou,州,3,1374,4,1522,4,35480,POINT,35480,FROM_FD,张修桂,满志敏,,,新建,撤销
3574,Anlong Zhangguansi,安隆长官司,安隆長官司,105.331417,24.780839,今广西隆林县治,Zhangguansi,长官司,3,1403,4,1665,4,35481,POINT,35481,FROM_AC,张修桂,满志敏,,,新建,撤销
3575,Xilong Zhou,西隆州,西隆州,105.331417,24.780839,今广西隆林县治,Zhilizhou,直隶州,3,1733,4,1741,4,35482,POINT,35482,FROM_AC,张修桂,满志敏,,,新建,撤销
3576,Shanglin Zhangguansi,上林长官司,上林長官司,105.663737,24.325453,今广西田林县西定安镇,Zhangguansi,长官司,3,1409,4,1591,4,35483,POINT,35483,FROM_AC,张修桂,满志敏,,,新建,撤销
3577,Nanning Fu,南宁府,南寧府,108.31222,22.8058,今广西南宁市,Fu,府,3,1368,4,1911,4,0,POINT,212178,FROM_AC,张修桂,满志敏,,,更名,数据下限
3578,Lai'an Fu,来安府,來安府,106.908789,23.733551,今广西田阳县治,Fu,府,3,1369,4,1373,4,35495,POINT,35495,FROM_AC,张修桂,满志敏,,,更名,撤销
3579,Tianzhou Fu,田州府,田州府,106.949409,23.653372,今广西田阳县东南旧州,Fu,府,3,1369,4,1526,4,0,POINT,212179,FROM_FD,张修桂,满志敏,,,更名,更名
3580,Tian Zhou,田州,田州,106.908789,23.733551,今广西田阳县治,Zhou,州,3,1529,4,1663,4,0,POINT,212180,FROM_AC,张修桂,满志敏,,,更名,撤销
3581,Fengyi Zhou,奉议州,奉議州,106.892029,23.722465,今广西田阳县西南旧城村,Zhou,州,3,1374,4,1526,4,35505,POINT,35505,FROM_FD,张修桂,满志敏,,,新建,撤销
3582,Si'en Zhou,思恩州,思恩州,107.67835,23.5633,今广西平果县东北旧城镇,Zhou,州,3,1404,4,1438,4,35506,POINT,35506,FROM_AC,张修桂,满志敏,,,新建,更名
3583,Si'en Fu,思恩府,思恩府,107.67835,23.5633,今广西平果县东北旧城镇,Fu,府,3,1439,4,1441,4,35507,POINT,35507,FROM_AC,张修桂,满志敏,,,更名,治所迁移
3584,Si'en Fu,思恩府,思恩府,108.108833,23.637758,今广西马山县西南乔利街,Fu,府,3,1442,4,1527,4,0,POINT,212181,FROM_FD,张修桂,满志敏,,,治所迁移,治所迁移
3585,Si'en Fu,思恩府,思恩府,108.205064,23.427935,今广西武鸣县北府城镇,Fu,府,3,1528,4,1911,6,0,POINT,212182,FROM_FD,张修桂,满志敏,,,治所迁移,数据下限
3586,Guishun Zhou,归顺州,歸順州,106.413941,23.059516,今广西靖西县南旧州圩村,Zhou,州,3,1522,4,1643,4,0,POINT,212183,FROM_AC,张修桂,满志敏,,,新建,撤销
3587,Guishun Zhou,归顺州,歸順州,106.416001,23.141721,今广西靖西县治,Zhilizhou,直隶州,3,1886,4,1911,6,0,POINT,212184,FROM_AC,张修桂,满志敏,,,新建,数据下限
3588,Shangsi Ting,上思厅,上思厅,107.978928,22.152277,今广西上思县治,Zhiliting,直隶厅,3,1892,4,1911,6,0,POINT,212185,FROM_AC,张修桂,满志敏,,,新建,数据下限
3589,Xiangwu Zhou,向武州,向武州,106.960362,23.233858,今广西天等县西北向都镇,Zhou,州,3,1400,4,1643,4,0,POINT,212186,FROM_AC,张修桂,满志敏,,,新建,撤销
3590,Dukang Zhou,都康州,都康州,107.084549,23.108071,今广西天等县西北都康乡,Zhou,州,3,1399,4,1663,4,0,POINT,212187,FROM_AC,张修桂,满志敏,,,新建,撤销
3591,Long Zhou,龙州,龍州,106.850472,22.351313,今广西龙州县治,Zhou,州,3,1369,4,1643,4,0,POINT,212188,FROM_AC,张修桂,满志敏,,,更名,撤销
3592,Jiang Zhou,江州,江州,107.382961,22.316217,今广西崇左县南江州镇,Zhou,州,3,1483,4,1643,4,0,POINT,212189,FROM_AC,张修桂,满志敏,,,新建,撤销
3593,Siling Zhou,思陵州,思陵州,107.127372,21.846111,今广西宁明县南思陵村,Zhou,州,3,1388,4,1643,4,0,POINT,212190,FROM_FD,张修桂,满志敏,,,新建,撤销
3594,Pingxiang Zhou,凭祥州,憑祥州,106.754454,22.111625,今广西凭祥市,Zhou,州,3,1482,4,1643,4,0,POINT,212191,FROM_AC,张修桂,满志敏,,,新建,撤销
3595,Bose Ting,百色厅,百色廳,106.611793,23.904224,今广西百色市,Zhiliting,直隶厅,3,1876,4,1911,6,0,POINT,212192,FROM_AC,张修桂,满志敏,,,新建,数据下限
3596,Siming Fu,思明府,思明府,107.133077,22.11993,今广西宁明县东明江镇,Fu,府,3,1369,4,1643,4,0,POINT,212193,FROM_AC,张修桂,满志敏,,,更名,撤销
3597,Taiping Fu,太平府,太平府,107.355183,22.419845,今广西崇左县治,Fu,府,3,1369,4,1911,6,0,POINT,212194,FROM_AC,张修桂,满志敏,,,更名和治所迁移,数据下限
3598,Zhen'an Fu,镇安府,镇安府,106.608465,23.331992,今广西德保县治,Fu,府,3,1369,4,1662,6,0,POINT,212195,FROM_AC,张修桂,满志敏,,,更名和治所迁移,数据下限
3599,Zhen'an Fu,镇安府,镇安府,106.608465,23.331992,今广西德保县治,Fu,府,3,1729,4,1911,6,0,POINT,212196,FROM_AC,张修桂,满志敏,,,新建,数据下限
3600,Zhao Zhou,昭州,昭州,110.646701,24.635421,今广西平乐县治,Zhou,州,3,1064,4,1300,4,0,POINT,212197,FROM_AC,张修桂,满志敏,,,治所迁移,更名
3601,Funing Fu,福宁府,福寧府,119.990395,26.883463,福建省霞浦县,Fu,府,3,1734,4,1911,5,90003,POINT,32019,FROM_AC,张修桂,满志敏,,,更名,数据下限
3602,Yongchun Zhou,永春州,永春州,118.28717,25.32579,福建省永春县,Zhilizhou,直隶州,3,1734,4,1911,5,90015,POINT,32020,FROM_AC,张修桂,满志敏,,,新建,数据下限
3603,Shaowu Fu,邵武府,邵武府,117.483398,27.337692,福建省邵武市,Fu,府,3,1368,4,1911,5,90504,POINT,32021,FROM_AC,张修桂,满志敏,,,更名,数据下限
3604,Chengtian Fu,承天府,承天府,120.200264,23.00415,台湾省台南市,Fu,府,3,1662,5,1683,6,90505,POINT,32023,FROM_AC,张修桂,满志敏,,,新建,更名
3605,Taiwan Fu,台湾府,臺灣府,120.200264,23.00415,台湾省台南市,Fu,府,3,1684,6,1886,7,90506,POINT,32025,FROM_AC,张修桂,满志敏,,,更名,迁移治所
3606,Tainan Fu,台南府,臺南府,120.200264,23.00415,台湾省台南市,Fu,府,3,1887,6,1894,6,90031,POINT,32026,FROM_AC,张修桂,满志敏,,,新建,日本占领
3607,Taibei Fu,台北府,臺北府,121.515274,25.050467,台湾省台北市,Fu,府,3,1876,6,1894,6,90039,POINT,32028,FROM_AC,张修桂,满志敏,,,新建,日本占领
3608,Taiwan Fu,台湾府,臺灣府,120.671196,24.14238,台湾省台中市,Fu,府,3,1887,6,1894,6,90038,POINT,32029,FROM_AC,张修桂,满志敏,,,迁移治所,日本占领
3609,Taidong Zhou,台东州,臺東州,121.385811,23.494673,台湾省花莲县南瑞穗乡,Zhilizhou,直隶州,3,1887,6,1887,6,90040,POINT,32031,FROM_AC,张修桂,满志敏,,,新建,迁移治所
3610,Shaowu Lu,邵武路,邵武路,117.483398,27.337692,福建省邵武市,Lu,路,3,1276,4,1367,4,90059,POINT,32032,FROM_AC,张修桂,满志敏,,,更名,更名
3611,Shaowu Jun,邵武军,邵武軍,117.483398,27.337692,福建省邵武市,Jun,军,3,980,4,1275,4,90072,POINT,32033,FROM_AC,张修桂,满志敏,,,新建,更名
3612,Jian'an Jun,建安郡,建安郡,118.323784,27.038864,福建省建瓯县,Jun,郡,3,260,4,588,4,90508,POINT,32035,FROM_AC,张修桂,满志敏,,,新建,撤销
3613,Quan Zhou,泉州,泉州,119.321577,26.073954,福建省福州市老城区,Zhou,州,3,589,4,605,4,90509,POINT,32036,FROM_FD,张修桂,满志敏,,,更名,更名
3614,Zhang Zhou,漳州,漳州,117.328308,23.959551,福建省云霄县,Zhou,州,3,686,4,715,4,90162,POINT,32037,FROM_AC,张修桂,满志敏,,,新建,迁移治所
3615,Zhangpu Jun,漳浦郡,漳浦郡,117.610733,24.117096,福建省漳浦县,Jun,郡,3,742,4,757,4,90164,POINT,32039,FROM_AC,张修桂,满志敏,,,更名,更名
3616,Zhang Zhou,漳州,漳州,117.676155,24.466865,福建省漳州市南古县,Zhou,州,3,759,4,785,4,90165,POINT,32040,FROM_AC,张修桂,满志敏,,,迁移治所,迁移治所
3617,Ting Zhou,汀州,汀州,116.349541,25.833382,福建省长汀县,Zhou,州,3,779,4,1277,4,90518,POINT,32041,FROM_AC,张修桂,满志敏,,,迁移治所,更名
3618,Ting Zhou,汀州,汀州,116.944332,26.009417,福建省清流县罗口,Zhou,州,3,736,4,741,4,90157,POINT,32043,FROM_FD,张修桂,满志敏,,,新建,更名
3619,Linting Jun,临汀郡,臨汀郡,116.944332,26.009417,福建省清流县罗口,Jun,郡,3,742,4,757,4,90158,POINT,32044,FROM_FD,张修桂,满志敏,,,更名,更名
3620,Ting Zhou,汀州,汀州,116.944332,26.009417,福建省清流县罗口,Zhou,州,3,758,4,778,4,90517,POINT,32045,FROM_FD,张修桂,满志敏,,,更名,迁移治所
3621,Nan Zhou,南州,南州,117.653053,24.511744,福建省漳州市,Zhou,州,3,945,4,965,4,90167,POINT,32047,FROM_AC,张修桂,满志敏,,,更名,更名
3622,Min Zhou,闽州,閩州,119.321577,26.073954,福建省福州市老城区,Zhou,州,3,606,4,606,4,90123,POINT,32049,FROM_FD,张修桂,满志敏,,,更名,更名
3623,Jian'an Jun,建安郡,建安郡,119.321577,26.073954,福建省福州市老城区,Jun,郡,3,607,4,620,4,90124,POINT,32050,FROM_FD,张修桂,满志敏,,,更名,更名
3624,Jian Zhou,剑州,劍州,118.169182,26.642174,福建省南平市,Zhou,州,3,946,4,978,4,90519,POINT,32051,FROM_AC,张修桂,满志敏,,,新建,更名
3625,Jin'an Jun,晋安郡,晉安郡,119.321577,26.073954,福建省福州市老城区,Jun,郡,3,282,3,467,4,90177,POINT,32055,FROM_FD,张修桂,满志敏,,,新建,更名
3626,Jinping Jun,晋平郡,晉平郡,119.321577,26.073954,福建省福州市老城区,Jun,郡,3,468,4,470,4,90178,POINT,32056,FROM_FD,张修桂,满志敏,,,更名,更名
3627,Jin'an Jun,晋安郡,晉安郡,119.321577,26.073954,福建省福州市老城区,Jun,郡,3,471,4,588,4,90524,POINT,32057,FROM_FD,张修桂,满志敏,,,更名,更名
3628,Quan Zhou,泉州,泉州,119.321577,26.073954,福建省福州市老城区,Zhou,州,3,621,4,710,4,90510,POINT,32058,FROM_FD,张修桂,满志敏,,,更名,辖区缩小
3629,Jian'an Jun,建安郡,建安郡,118.323784,27.038864,福建省建瓯县,Jun,郡,3,742,4,757,4,90129,POINT,32061,FROM_AC,张修桂,满志敏,,,更名,更名
3630,Jian Zhou,建州,建州,118.323784,27.038864,福建省建瓯县,Zhou,州,3,758,4,1161,4,90521,POINT,32062,FROM_AC,张修桂,满志敏,,,更名,更名
3631,Dongyue Wangguo,东越王国,東越王國,119.321577,26.073954,福建省福州市老城区,Wangguo,王国,3,-135,4,-111,4,90173,POINT,32063,FROM_FD,张修桂,满志敏,,,新建,撤销
3632,Jian Zhou,建州,建州,118.323784,27.038864,福建省建瓯县,Zhou,州,3,621,4,741,4,90520,POINT,32065,FROM_AC,张修桂,满志敏,,,新建,更名
3633,Qingyuan Jun,清源郡,清源郡,118.589905,24.909641,福建省泉州市,Jun,郡,3,742,4,757,4,90156,POINT,32074,FROM_AC,张修桂,满志敏,,,更名,更名
3634,Quan Zhou,泉州,泉州,118.589905,24.909641,福建省泉州市,Zhou,州,3,758,4,1277,4,90513,POINT,32075,FROM_AC,张修桂,满志敏,,,更名,更名
3635,Feng Zhou,丰州,豐州,118.537849,24.953764,福建省南安市东丰州,Zhou,州,3,622,4,626,4,90150,POINT,32076,FROM_AC,张修桂,满志敏,,,新建,撤销
3636,Liang'an Jun,梁安郡,梁安郡,118.537849,24.953764,福建省南安市东丰州,Jun,郡,3,511,3,563,4,90181,POINT,32077,FROM_AC,张修桂,满志敏,,,新建,更名
3637,Nan'an Jun,南安郡,南安郡,118.537849,24.953764,福建省南安市东丰州,Jun,郡,3,564,4,588,4,90182,POINT,32078,FROM_AC,张修桂,满志敏,,,更名,撤销
3638,Wurong Zhou,武荣州,武榮州,118.537849,24.953764,福建省南安市东丰州,Zhou,州,3,699,4,699,4,90151,POINT,32080,FROM_AC,张修桂,满志敏,,,新建,迁移治所
3639,Min Zhou,闽州,閩州,119.321577,26.073954,福建省福州市老城区,Zhou,州,3,711,4,724,4,90143,POINT,32083,FROM_FD,张修桂,满志敏,,,更名,更名
3640,Fu Zhou,福州,福州,119.321577,26.073954,福建省福州市老城区,Zhou,州,3,725,4,741,4,90522,POINT,32084,FROM_FD,张修桂,满志敏,,,更名,更名
3641,Changle Jun,长乐郡,長樂郡,119.321577,26.073954,福建省福州市老城区,Jun,郡,3,742,4,757,4,90146,POINT,32086,FROM_FD,张修桂,满志敏,,,更名,更名
3642,Fu Zhou,福州,福州,119.321577,26.073954,福建省福州市老城区,Zhou,州,3,758,4,932,4,90147,POINT,32087,FROM_FD,张修桂,满志敏,,,更名,更名
3643,Changle Fu,长乐府,長樂府,119.321577,26.073954,福建省福州市老城区,Fu,府,3,933,4,947,4,90148,POINT,32088,FROM_FD,张修桂,满志敏,,,更名,更名
3644,Fu Zhou,福州,福州,119.321577,26.073954,福建省福州市老城区,Zhou,州,3,948,4,1275,4,90523,POINT,32089,FROM_FD,张修桂,满志敏,,,更名,更名
3645,Quanzhou Fu,泉州府,泉州府,118.589905,24.909641,福建省泉州市,Fu,府,3,1368,4,1911,5,90525,POINT,32094,FROM_AC,张修桂,满志敏,,,更名,数据下限
3646,Quanzhou Lu,泉州路,泉州路,118.589905,24.909641,福建省泉州市,Lu,路,3,1278,4,1367,4,90051,POINT,32100,FROM_AC,张修桂,满志敏,,,更名,更名
3647,Longyan Zhou,龙岩州,龍岩州,117.02916,25.103722,福建省龙岩市,Zhilizhou,直隶州,3,1734,4,1911,5,90016,POINT,32101,FROM_AC,张修桂,满志敏,,,新建,数据下限
3648,Jianning Fu,建宁府,建寧府,118.323784,27.038864,福建省建瓯县,Fu,府,3,1368,4,1911,5,90526,POINT,32103,FROM_AC,张修桂,满志敏,,,更名,辖区扩大
3649,Jianning Lu,建宁路,建寧路,118.323784,27.038864,福建省建瓯县,Lu,路,3,1279,4,1367,4,90054,POINT,32105,FROM_AC,张修桂,满志敏,,,更名,更名
3650,Jianning Fu,建宁府,建寧府,118.323784,27.038864,福建省建瓯县,Fu,府,3,1162,4,1278,4,90073,POINT,32106,FROM_AC,张修桂,满志敏,,,更名,更名
3651,Funing Zhou,福宁州,福寧州,119.990395,26.883463,福建省霞浦县,Zhilizhou,直隶州,3,1473,5,1733,4,90002,POINT,32110,FROM_AC,张修桂,满志敏,,,新建,更名
3652,Xinghua Fu,兴化府,興化府,119.011101,25.433954,福建省莆田市,Fu,府,3,1368,4,1911,5,90010,POINT,32111,FROM_AC,张修桂,满志敏,,,更名,数据下限
3653,Xinghua Lu,兴化路,興化路,119.011101,25.433954,福建省莆田县,Lu,路,3,1277,4,1367,4,90052,POINT,32112,FROM_AC,张修桂,满志敏,,,更名,更名
3654,Xinghua Jun,兴化军,興化軍,118.806289,25.620206,福建省仙游县东北古邑,Jun,军,3,979,4,982,4,90062,POINT,32113,FROM_FD,张修桂,满志敏,,,新建,迁移治所
3655,Fuzhou Fu,福州府,福州府,119.321577,26.073954,福建省福州市老城区,Fu,府,3,1368,4,1911,5,90527,POINT,32116,FROM_FD,张修桂,满志敏,,,更名,数据下限
3656,Fuzhou Lu,福州路,福州路,119.321577,26.073954,福建省福州市老城区,Lu,路,3,1278,4,1367,4,90053,POINT,32118,FROM_FD,张修桂,满志敏,,,更名,更名
3657,Fu'an Fu,福安府,福安府,119.321577,26.073954,福建省福州市老城区,Fu,府,3,1276,4,1277,4,90061,POINT,32120,FROM_FD,张修桂,满志敏,,,更名,更名
3658,Tingzhou Lu,汀州路,汀州路,116.349541,25.833382,福建省长汀县,Lu,路,3,1278,4,1367,4,90057,POINT,32121,FROM_AC,张修桂,满志敏,,,更名,更名
3659,Tingzhou Fu,汀州府,汀州府,116.349541,25.833382,福建省长汀县,Fu,府,3,1368,4,1911,5,90528,POINT,32123,FROM_AC,张修桂,满志敏,,,更名,数据下限
3660,Yanping Lu,延平路,延平路,118.169182,26.642174,福建省南平市,Lu,路,3,1302,4,1367,4,90055,POINT,32124,FROM_AC,张修桂,满志敏,,,更名,更名
3661,Nanjian Lu,南剑路,南劍路,118.169182,26.642174,福建省南平市,Lu,路,3,1278,4,1301,4,90056,POINT,32125,FROM_AC,张修桂,满志敏,,,更名,更名
3662,Yanping Fu,延平府,延平府,118.169182,26.642174,福建省南平市,Fu,府,3,1368,4,1911,5,90529,POINT,32131,FROM_AC,张修桂,满志敏,,,更名,数据下限
3663,Nanjian Zhou,南剑州,南劍州,118.169182,26.642174,福建省南平市,Zhou,州,3,979,4,1277,4,90070,POINT,32133,FROM_AC,张修桂,满志敏,,,更名,更名
3664,Zhangzhou Lu,漳州路,漳州路,117.653053,24.511744,福建省漳州市,Lu,路,3,1279,4,1367,4,90058,POINT,32137,FROM_AC,张修桂,满志敏,,,更名,更名
3665,Zhangzhou Fu,漳州府,漳州府,117.653053,24.511744,福建省漳州市,Fu,府,3,1368,4,1911,5,90530,POINT,32139,FROM_AC,张修桂,满志敏,,,辖区缩小,辖区缩小
3666,Zhang Zhou,漳州,漳州,117.653053,24.511744,福建省漳州市,Zhou,州,3,966,4,1278,4,90516,POINT,32140,FROM_AC,张修桂,满志敏,,,更名,辖区扩大
3667,Taidong Zhou,台东州,臺東州,121.14621,22.757282,台湾省台东县,Zhilizhou,直隶州,3,1888,6,1894,6,90137,POINT,32142,FROM_AC,张修桂,满志敏,,,迁移治所,日本占领
3668,Zhang Zhou,漳州,漳州,117.610733,24.117096,福建省漳浦县,Zhou,州,3,716,4,741,4,90469,POINT,32144,FROM_AC,张修桂,满志敏,,,迁移治所,更名
3669,Zhang Zhou,漳州,漳州,117.610733,24.117096,福建省漳浦县,Zhou,州,3,758,4,758,4,90470,POINT,32145,FROM_AC,张修桂,满志敏,,,更名,迁移治所
3670,Xinghua Jun,兴化军,興化軍,119.011101,25.433954,福建省莆田市,Jun,军,3,983,4,1276,4,90472,POINT,32146,FROM_AC,张修桂,满志敏,,,迁移治所,更名
